date;BTC;GOLD;ETF
2024-06-07;151623,5;1800,24;2250,76
2024-06-10;151994,56;1816,74;2257,4
2024-06-11;147227,25;1821,93;2252,84
2024-06-12;149215,2;1826,78;2274,52
2024-06-13;145968,58;1811,89;2267,43
2024-06-14;144338,91;1835,38;2263,17
2024-06-17;145386,73;1825,85;2277,56
2024-06-18;142435,82;1833,16;2286,89
2024-06-20;141753,41;1856,05;2282,23
2024-06-21;140151,83;1827,29;2273,1
2024-06-24;131801,73;1834,52;2275,13
2024-06-25;135141,14;1825,42;2282,02
2024-06-26;132969,07;1808,58;2279,39
2024-06-27;134704,17;1829,08;2282,63
2024-06-28;131895,15;1829,25;2278,17
2024-07-01;137431,24;1834,01;2282,02
2024-07-02;135631,76;1833,93;2294,18
2024-07-03;131575,43;1854,6;2310,8
2024-07-05;123897,14;1879,62;2323,98
2024-07-08;123990,55;1856,3;2323,98
2024-07-09;126842,14;1859,45;2323,37
2024-07-10;126258,91;1866,26;2347,08
2024-07-11;125389,57;1899,35;2337,96
2024-07-12;126602,14;1898,16;2354,99
2024-07-15;141844,15;1904,29;2352,56
2024-07-16;142340,49;1942,23;2365,12
2024-07-17;140201,23;1933,21;2335,33
2024-07-18;139884,78;1920,88;2315,47
2024-07-19;145867,47;1886,42;2300,26
2024-07-22;147780,94;1887,02;2323,98
2024-07-23;144156,5;1893,65;2316,07
2024-07-24;142941,77;1887,02;2270,47
2024-07-25;143827,54;1857,5;2258,92
2024-07-26;148495,54;1877,06;2285,67
2024-07-29;146107,47;1874,43;2283,64
2024-07-30;144754,19;1893,14;2275,94
2024-07-31;141295,53;1927,43;2313,24
2024-08-01;142909,77;1920,79;2272,09
2024-08-02;134289,3;1917,13;2232,16
2024-08-05;118056,95;1892,8;2173,59
2024-08-06;122523,83;1877,66;2188,38
2024-08-07;120322,26;1876,38;2184,33
2024-08-08;134934,5;1905,82;2230,34
2024-08-09;133119,58;1910,5;2240,27
2024-08-12;129783,73;1943,25;2241,89
2024-08-13;132528,01;1940,28;2276,35
2024-08-14;128434,07;1924,45;2282,43
2024-08-15;125860,08;1930,49;2318,71
2024-08-16;128777,01;1973,71;2326,82
2024-08-19;130087,53;1970,48;2350,12
2024-08-20;129036,53;1977,71;2344,25
2024-08-21;133764,8;1975,07;2356,41
2024-08-22;132030,23;1951,42;2337,76
2024-08-23;140147,8;1973,97;2369,38
2024-08-26;137493,95;1980,26;2360,66
2024-08-27;130110,88;1985,62;2365,33
2024-08-28;129068,96;1971,67;2352,35
2024-08-29;129857,34;1981,88;2354,38
2024-08-30;129269,8;1967,76;2371,0
2024-09-03;125577,85;1959,25;2325,6
2024-09-04;126759,74;1960,44;2318,51
2024-09-05;122799,72;1976,77;2315,67
2024-09-06;117963,57;1962,14;2276,35
2024-09-09;124678,1;1970,39;2299,86
2024-09-10;126053,84;1979,07;2303,1
2024-09-11;125385,76;1975,92;2323,37
2024-09-12;127099,69;2010,63;2343,64
2024-09-13;132444,34;2030,63;2355,39
2024-09-16;127242,9;2030,46;2363,5
2024-09-17;131869,79;2019,23;2361,07
2024-09-18;134802,31;2003,66;2354,38
2024-09-19;137624,7;2034,8;2396,34
2024-09-20;138176,86;2060,66;2386,81
2024-09-23;138476,03;2064,66;2395,93
2024-09-24;140601,76;2093,5;2412,35
2024-09-25;138067,89;2090,61;2402,21
2024-09-26;142523,88;2101,24;2428,97
2024-09-27;143856,92;2084,57;2423,29
2024-09-30;138475,38;2067,89;2423,09
2024-10-01;133025,33;2089,59;2407,69
2024-10-02;132578,78;2090,01;2413,36
2024-10-03;132855,64;2088,57;2401,4
2024-10-04;135715,85;2084,4;2421,67
2024-10-07;136085,79;2077,34;2406,47
2024-10-08;135856,87;2062,02;2412,75
2024-10-09;132467,95;2050,79;2422,69
2024-10-10;131795,36;2065,85;2420,25
2024-10-11;136541,54;2088,4;2435,46
2024-10-14;144415,51;2084,99;2448,02
2024-10-15;146591,13;2092,22;2422,48
2024-10-16;147841,0;2102,69;2432,21
2024-10-17;147375,51;2115,28;2431,2
2024-10-18;149603,54;2137,74;2445,39
2024-10-21;147305,58;2137,31;2433,63
2024-10-22;147291,49;2160,37;2428,36
2024-10-23;145259,69;2134,34;2406,88
2024-10-24;149039,98;2150,76;2412,55
2024-10-25;145719,35;2155,18;2408,3
2024-10-28;152859,3;2155,27;2420,86
2024-10-29;159009,59;2178,75;2419,44
2024-10-30;158176,6;2190,74;2408,7
2024-10-31;153531,52;2156,8;2372,42
2024-11-01;151929,37;2147,95;2381,54
2024-11-04;148275,67;2151,01;2381,14
2024-11-05;151660,62;2155,86;2408,9
2024-11-06;165391,32;2090,35;2437,68
2024-11-07;165972,48;2123,96;2465,05
2024-11-08;167373,24;2109,58;2458,56
2024-11-11;193953,39;2060,06;2461,6
2024-11-12;192322,92;2042,28;2443,36
2024-11-13;198070,03;2021,69;2438,5
2024-11-14;190780,54;2016,42;2427,14
2024-11-15;199123,63;2012,85;2404,65
2024-11-18;197979,24;2051,13;2416,61
2024-11-19;201917,61;2069,51;2423,29
2024-11-20;206281,38;2081,16;2423,29
2024-11-21;215389,02;2098,52;2432,41
2024-11-22;216466,87;2125,57;2441,13
2024-11-25;203576,15;2062,96;2449,64
2024-11-26;201133,78;2066,96;2453,29
2024-11-27;209830,29;2071,55;2451,47
2024-11-29;213107,97;2089,42;2468,09
2024-12-02;209617,7;2071,12;2473,36
2024-12-03;209916,96;2075,29;2477,82
2024-12-04;215965,85;2081,59;2490,99
2024-12-05;211210,12;2066,19;2492,41
2024-12-06;218485,19;2066,96;2495,45
2024-12-09;213044,99;2087,46;2489,57
2024-12-10;211389,11;2114,94;2474,78
2024-12-11;221223,5;2135,1;2492,41
2024-12-12;218752,59;2103,79;2476,8
2024-12-13;221849,36;2078,36;2473,96
2024-12-16;231843,06;2083,38;2479,03
2024-12-17;232085,52;2075,38;2469,54
2024-12-18;218749,39;2035,56;2396,14
2024-12-19;213172,32;2038,46;2396,35
2024-12-20;213751,71;2059,72;2415,16
2024-12-23;207039,58;2050,03;2430,08
2024-12-24;215763,73;2054,11;2450,53
2024-12-26;209465,1;2067,98;2452,57
2024-12-27;205899,53;2053,77;2433,97
2024-12-30;202572,32;2047,22;2409,02
2024-12-31;204290,96;2059,98;2402,48
2025-01-02;211851,45;2087,97;2397,78
2025-01-03;214520,3;2071,55;2422,72
2025-01-06;223202,48;2069,0;2439,49
2025-01-07;211929,79;2080,65;2415,97
2025-01-08;207820,81;2091,71;2416,18
2025-01-10;207072,84;2111,71;2379,38
2025-01-13;206668,48;2090,69;2378,97
2025-01-14;211079,96;2101,67;2385,71
2025-01-15;219761,68;2117,41;2424,56
2025-01-16;218127,02;2132,04;2424,77
2025-01-17;228415,2;2120,72;2445,42
2025-01-21;232097,9;2153,56;2473,23
2025-01-22;226646,32;2164,62;2482,22
2025-01-23;227317,82;2161,56;2495,92
2025-01-24;229196,78;2175,0;2495,72
2025-01-27;223223,47;2152,37;2465,86
2025-01-28;221572,14;2171,01;2482,22
2025-01-29;226755,95;2162,67;2474,86
2025-01-30;229012,72;2195,42;2493,88
2025-01-31;223917,36;2199,76;2477,93
2025-02-03;221731,64;2211,5;2457,89
2025-02-04;214005,12;2233,28;2480,18
2025-02-05;211257,95;2247,15;2492,24
2025-02-06;211209,52;2241,19;2500,83
2025-02-07;211069,12;2245,19;2480,79
2025-02-10;213055,56;2283,22;2500,83
2025-02-11;209359,96;2274,89;2501,24
2025-02-12;214035,82;2277,27;2498,99
2025-02-13;211276,36;2299,73;2528,02
2025-02-14;213211,71;2265,53;2527,61
2025-02-18;208905,4;2303,05;2538,04
2025-02-19;211302,04;2304,32;2534,97
2025-02-20;215015,58;2305,51;2531,5
2025-02-21;210186,74;2303,39;2497,15
2025-02-24;199893,66;2315,89;2483,86
2025-02-25;194029,24;2285,35;2479,97
2025-02-26;184431,99;2288,84;2484,68
2025-02-27;185213,05;2253,96;2446,85
2025-02-28;184488,81;2239,83;2470,57
2025-03-03;188189,96;2269,36;2444,4
2025-03-04;190718,8;2289,09;2426,61
2025-03-05;198156,18;2293,86;2465,05
2025-03-06;196709,02;2282,2;2427,02
2025-03-07;189670,28;2283,39;2443,37
2025-03-10;171716,95;2263,4;2380,19
2025-03-11;181185,32;2289,94;2367,72
2025-03-12;183066,11;2299,9;2381,83
2025-03-13;177259,29;2340,74;2354,63
2025-03-14;183605,63;2341,67;2401,46
2025-03-17;183838,69;2354,35;2425,38
2025-03-18;180871,09;2381,83;2408,0
2025-03-19;189914,21;2391,61;2427,63
2025-03-20;184038,78;2388,55;2417,41
2025-03-21;183767,75;2369,32;2412,29
2025-03-24;191323,87;2358,77;2447,67
2025-03-25;191264,37;2369,15;2448,89
2025-03-26;190016,22;2367,19;2421,9
2025-03-27;190620,2;2398,93;2418,43
2025-03-28;184445,38;2416,71;2376,72
2025-03-31;180500,27;2451,42;2379,78
2025-04-01;186229,69;2446,57;2388,17
2025-04-02;180362,07;2451,59;2400,44
2025-04-03;181711,45;2436,79;2308,63
2025-04-04;183331,66;2379,79;2167,34
2025-04-07;173254,85;2328,65;2146,28
2025-04-08;166775,16;2341,33;2118,07
2025-04-09;180555,02;2427,94;2304,34
2025-04-10;174109,38;2487,24;2233,79
2025-04-11;182371,82;2534,71;2271,62
2025-04-14;184859,18;2520,25;2303,31
2025-04-15;182949,42;2533,44;2304,74
2025-04-16;183747,25;2615,88;2268,15
2025-04-17;185631,83;2604,39;2277,76
2025-04-21;191367,59;2684,96;2240,95
2025-04-22;204318,7;2646,84;2291,45
2025-04-23;204881,13;2583,38;2319,47
2025-04-24;205416,16;2620,98;2361,79
2025-04-25;207114,49;2592,56;2375,49
2025-04-28;207679,17;2629,49;2379,99
2025-04-29;206161,77;2603,88;2392,05
2025-04-30;205992,36;2584,4;2392,05
2025-05-01;210988,76;2530,71;2400,84
2025-05-02;211902,17;2535,14;2441,53
2025-05-05;207174,74;2610,86;2436,63
2025-05-06;211666,91;2684,02;2422,52
2025-05-07;212169,48;2643,78;2424,56
2025-05-08;225746,3;2591,71;2432,54
2025-05-09;225154,59;2610,52;2435,81
2025-05-12;224809,33;2536,92;2495,1
2025-05-13;227776,22;2547,73;2508,39
2025-05-14;226397,8;2494,13;2510,64
2025-05-15;226846,54;2533,95;2524,14
2025-05-16;226288,2;2503,32;2536,2
2025-05-19;230916,96;2535,56;2544,17
2025-05-20;233507,86;2582,78;2541,31
2025-05-21;239820,51;2601,84;2509,82
2025-05-22;244183,2;2578,78;2508,39
2025-05-23;234593,96;2635,27;2500,62
2025-05-27;238326,12;2590,61;2542,54
2025-05-28;235719,03;2584,74;2524,34
2025-05-29;230994,75;2600,05;2533,54
2025-05-30;227401,78;2582,95;2528,23
2025-06-02;231519,04;2651,61;2547,04
2025-06-03;230537,12;2628,13;2552,76
2025-06-04;229005,46;2645,06;2559,31
2025-06-05;222104,52;2631,7;2551,74
2025-06-06;228258,43;2596,39;2571,37
2025-06-09;241167,5;2608,64;2574,64
2025-06-10;241086,89;2609,41;2586,91
2025-06-11;237652,62;2623,53;2583,43
2025-06-12;231622,95;2656,12;2593,66
2025-06-13;231976,99;2690,91;2563,8
2025-06-16;233520,26;2652,54;2586,28
2025-06-17;228719,3;2653,91;2560,12
2025-06-18;229336,38;2639,61;2560,94
2025-06-20;225895,29;2638,51;2549,61
2025-06-23;230854,85;2646,59;2572,48
2025-06-24;231877,86;2604,99;2606,48
2025-06-25;234754,59;2612,9;2604,62
2025-06-26;233877,2;2610,01;2626,46
2025-06-27;234158,02;2562,7;2638,21
2025-06-30;234260,59;2593,41;2649,75
2025-07-01;231118,35;2616,56;2648,3
2025-07-02;238030,23;2631,02;2659,02
2025-07-03;239754,69;2613,07;2674,26
2025-07-07;236806,9;2615,02;2650,98
2025-07-08;238229,11;2587,71;2655,51
2025-07-09;243425,05;2599,29;2669,94
2025-07-10;253615,96;2605,07;2675,5
2025-07-11;256960,97;2630,08;2662,11
2025-07-14;262061,64;2620,47;2665,82
2025-07-15;257529,91;2609,58;2654,69
2025-07-16;259631,92;2622,6;2664,99
2025-07-17;260837,46;2616,9;2675,71
2025-07-18;258024,16;2623,7;2673,65
2025-07-21;256791,61;2664,03;2681,27
2025-07-22;262380,25;2689,3;2685,8
2025-07-23;259667,89;2655,95;2717,74
2025-07-24;258821,77;2639,7;2712,18
2025-07-25;257220,93;2615,28;2717,33
2025-07-28;257851,97;2598,35;2705,17
2025-07-29;257846,88;2605,5;2700,23
2025-07-30;257647,99;2560,49;2691,16
2025-07-31;253115,23;2577,51;2677,77
2025-08-01;247784,08;2629,83;2643,98
2025-08-04;251614,53;2645,14;2682,09
2025-08-05;249580,05;2647,27;2674,68
2025-08-06;251518,58;2641,65;2694,66
2025-08-07;256917,03;2663,94;2701,05
2025-08-08;255149,9;2663,35;2716,92
2025-08-11;259616,48;2625,06;2709,7
2025-08-12;262768,35;2622,68;2739,38
2025-08-13;269702,36;2630,68;2751,94
2025-08-14;258803,36;2614,0;2747,62
2025-08-15;256701,55;2615,54;2748,24
2025-08-18;254195,64;2611,45;2748,85
2025-08-19;246715,04;2597,16;2734,22
2025-08-20;249871,51;2623,45;2731,13
2025-08-21;245813,84;2614,34;2720,62
2025-08-22;255555,2;2642,33;2765,54
2025-08-25;240796,33;2635,95;2747,62
2025-08-26;244466,09;2655,1;2753,39
2025-08-27;243196,57;2660,46;2754,42
2025-08-28;246088,86;2680,19;2765,54
2025-08-29;237049,58;2706,06;2749,47
2025-09-02;243149,61;2770,04;2730,1
2025-09-03;244292,37;2791,73;2741,64
2025-09-04;242106,64;2779,39;2759,98
2025-09-05;241947,86;2816,49;2762,45
2025-09-08;245053,78;2848,56;2775,85
2025-09-09;243871,09;2842,1;2779,97
2025-09-10;249173,15;2852,31;2786,15
2025-09-11;252567,13;2848,05;2813,55
2025-09-12;253866,05;2853,67;2809,43
2025-09-15;252430,11;2883,36;2827,77
2025-09-16;255487,64;2889,14;2824,88
2025-09-17;254668,37;2866,85;2822,21
2025-09-18;256130,53;2855,37;2833,95
2025-09-19;252963,6;2885,66;2838,48
2025-09-22;246534,27;2935,6;2851,88
2025-09-23;244929,3;2947,59;2841,16
2025-09-24;247802,76;2920,88;2829,01
2025-09-25;238445,61;2933,04;2814,99
2025-09-26;239896,5;2949,97;2829,83
2025-09-29;250146,24;2998,64;2836,83
2025-09-30;249393,4;3024,25;2848,37
2025-10-01;259436,05;3029,01;2862,8
2025-10-02;263879,91;3018,46;2869,39
2025-10-03;267346,24;3042,71;2874,33
2025-10-06;272782,1;3100,05;2885,67
2025-10-07;265563,85;3116,05;2868,36
2025-10-08;269725,98;3167,43;2885,26
2025-10-09;266119,69;3108,98;2871,24
2025-10-10;247552,91;3140,38;2796,24
2025-10-13;252050,09;3216,69;2839,72
2025-10-14;247343,65;3239,66;2836,83
2025-10-15;242236,88;3295,81;2854,97
2025-10-16;236558,04;3372,89;2845,08
2025-10-17;232800,94;3309,43;2856,41
2025-10-20;241812,17;3429,9;2885,05
2025-10-21;237194,01;3209,46;2876,6
2025-10-22;235470,32;3209,8;2865,27
2025-10-23;240676,89;3222,65;2883,61
2025-10-24;242785,18;3211,84;2902,36
2025-10-27;249531,69;3122,43;2932,85
2025-10-28;246988,33;3100,05;2937,18
2025-10-29;240645,35;3088,31;2937,38
2025-10-30;236819,36;3148,97;2908,74
2025-10-31;239553,94;3131,87;2913,69
2025-11-03;232975,29;3137,49;2920,08
2025-11-04;222136,38;3082,53;2882,78
2025-11-05;227168,4;3118,17;2896,18
2025-11-06;221503,95;3114,43;2871,04
2025-11-07;226032,62;3133,49;2875,16
2025-11-10;231770,63;3219,16;2917,19
2025-11-11;225212,79;3231,84;2926,88
2025-11-12;222295,27;3283,9;2932,65
2025-11-13;217997,11;3257,36;2887,73
2025-11-14;206408,85;3198,57;2886,29
2025-11-17;201371,15;3161,9;2855,38
2025-11-18;203240,68;3184,87;2830,86
2025-11-19;199998,23;3190,06;2834,77
2025-11-20;189428,07;3189,13;2791,92
2025-11-21;186058,08;3184,19;2819,53
2025-11-24;193011,15;3234,64;2850,85
2025-11-25;190980,53;3233,62;2876,81
2025-11-26;197926,16;3259,49;2900,5
2025-11-28;198802,76;3299,98;2914,93
2025-12-01;188749,51;3315,89;2901,94
2025-12-02;199745,04;3294,54;2908,33
2025-12-03;204506,56;3291,48;2919,25
2025-12-04;201475,56;3293,6;2925,23
2025-12-05;195453,99;3287,73;2927,91
2025-12-08;198192,57;3279,05;2920,9
2025-12-09;202678,37;3295,9;2918,63
2025-12-10;201211,68;3309,94;2942,33
2025-12-11;202283,96;3345,58;2950,16
2025-12-12;197383,99;3364,3;2921,11
2025-12-15;188964,25;3367,36;2921,73
2025-12-16;192078,4;3368,13;2909,77
2025-12-17;188360,71;3397,06;2880,05
2025-12-18;186871,09;3390,93;2903,95
2025-12-19;192645,59;3394,76;2928,9
2025-12-22;193491,0;3473,12;2946,15
2025-12-23;191138,2;3519,14;2961,11
2025-12-24;191571,06;3504,59;2966,31
2025-12-26;190892,05;3545,52;2970,26
2025-12-29;190535,01;3391,19;2960,07
2025-12-30;193360,06;3393,65;2960,07
2025-12-31;191345,55;3371,7;2940,95
2026-01-02;196671,78;3388,46;2961,74
2026-01-05;205282,25;3477,62;2986,47
2026-01-06;204946,56;3515,23;3000,4
2026-01-07;199652,88;3481,62;2989,17
2026-01-08;199038,61;3500,85;2988,34
2026-01-09;197914,65;3526,2;3008,71
2026-01-12;199401,29;3592,22;3021,81
2026-01-13;208429,24;3587,12;3011,62
2026-01-14;211944,28;3623,79;3007,88
2026-01-15;208930,86;3601,58;3013,91
2026-01-16;208873,85;3584,23;3013,91
2026-01-20;193099,36;3719,84;2959,04
2026-01-21;195430,38;3774,03;2993,33
2026-01-22;195617,32;3843,71;3009,96
2026-01-23;195707,89;3896,55;3017,24
2026-01-26;193003,66;3953,55;3028,88
2026-01-27;194830,4;4050,54;3056,73
2026-01-28;195009,7;4207,59;3052,15
2026-01-29;184901,15;4218,99;3049,24
2026-01-30;183954,51;3785,52;3024,3
2026-02-02;172059,73;3633,91;3041,14
2026-02-03;165379,23;3864,98;3025,13
2026-02-04;159663,84;3862,26;3013,7
2026-02-05;137103,51;3759,4;2976,7
2026-02-06;154275,41;3874,94;3040,51
2026-02-09;153325,09;3973,37;3064,0
2026-02-10;150423,89;3933,98;3061,92
2026-02-11;146483,68;3978,48;3070,24
2026-02-12;144799,73;3840,31;3027,42
2026-02-13;150563,57;3935,85;3033,45
2026-02-17;147581,89;3813,17;3034,69
2026-02-18;145244,65;3898,93;3047,79
2026-02-19;146408,36;3909,82;3041,76
2026-02-20;148699,68;3986,9;3068,58
2026-02-23;141290,03;4094,61;3040,1
2026-02-24;140116,5;4037,86;3062,34
2026-02-25;148600,63;4027,74;3089,78
2026-02-26;147493,45;4062,28;3075,23
2026-02-27;144056,19;4115,62;3063,38
2026-03-02;150384,29;4168,79;3046,13
2026-03-03;149329,91;3982,81;2986,47
2026-03-04;158987,91;4013,95;3013,91
2026-03-05;154900,19;3965,71;2978,99
2026-03-06;148986,28;4028,5;2944,9
2026-03-09;149567,67;4020,16;2973,38
2026-03-10;152901,2;4065,51;2973,38
2026-03-11;153508,99;4051,73;2971,09
2026-03-12;154139,99;3972,09;2919,33
2026-03-13;155178,19;3920,71;2900,42
2026-03-16;163690,18;3917,22;2940,74
2026-03-17;161637,83;3907,35;2949,06
2026-03-18;155784,56;3783,73;2903,95
2026-03-19;152870,3;3627,79;2897,09
2026-03-20;154203,68;3516,93;2838,06
2026-03-23;155061,41;3437,47;2885,25
2026-03-24;154193,34;3438,23;2869,24
2026-03-25;155925,17;3541,69;2896,26
2026-03-26;150418,78;3408,54;2834,74
2026-03-27;145054,54;3528,16;2796,7
2026-03-30;145826,56;3527,14;2789,22
2026-03-31;149197,98;3660,8;2876,1
2026-04-01;148859,59;3724,86;2903,12
2026-04-02;146257,59;3653,31;2898,34
2026-04-06;150567,91;3638,34;2913,1
2026-04-07;157304,51;3673,73;2914,14
2026-04-08;155517,32;3696,87;3006,01
2026-04-09;156926,5;3725,63;3015,36
2026-04-10;159574,94;3718,99;3014,74
2026-04-13;162867,05;3703,93;3043,22
2026-04-14;162204,44;3786,71;3078,55
2026-04-15;163567,71;3747,32;3092,89
2026-04-16;164326,58;3744,09;3094,97
2026-04-17;168644,52;3793,86;3136,54
2026-04-20;165901,77;3761,19;3126,36
2026-04-21;166951,88;3654,67;3091,65
2026-04-22;170997,78;3703,08;3121,37
2026-04-23;171141,77;3667,18;3102,25
2026-04-24;169362,68;3685,98;3128,02
2026-04-27;169168,75;3657,39;3128,44
2026-04-28;166947,28;3589,5;3109,94
2026-04-29;165691,01;3551,22;3099,96
2026-04-30;166845,93;3604,39;3149,85
